,State Code,State,Zip Code,City,Year,Price,% Increase,Latitude,Longitude
4609,CA,California,91740,Glendora,186500,551600,295.76,34.1287,-117.8552
4610,NY,New York,14216,Buffalo,67800,210200,310.03,42.9499,-78.8599
4611,FL,Florida,33547,Riverview,146700,323800,220.72,27.8293,-82.1357
4612,IA,Iowa,52241,Coralville,88500,182900,206.67,41.6937,-91.5906
4613,CA,California,92119,San Diego,218600,610500,279.28,32.8036,-117.0261
4614,UT,Utah,84780,Washington,159700,326900,204.7,37.1364,-113.505
4615,CA,California,95121,San Jose,324200,863000,266.19,37.3042,-121.8099
4616,MT,Montana,59808,Missoula,140900,311400,221.01,46.9776,-114.0619
4617,SC,South Carolina,29403,Charleston,108900,462600,424.79,32.7976,-79.9493
4618,CA,California,90062,Los Angeles,140000,572800,409.14,34.0032,-118.3073
4619,MA,Massachusetts,2186,Milton,290100,677900,233.68,42.2537,-71.0771
4620,OH,Ohio,45440,Kettering,128900,186900,145,39.6749,-84.1136
4621,WA,Washington,98166,Burien,240100,556800,231.9,47.4511,-122.353
4622,FL,Florida,33067,Coral Springs,199900,448300,224.26,26.3033,-80.2415
4623,TN,Tennessee,37148,Portland,80400,171900,213.81,36.5673,-86.5059
4624,TX,Texas,75455,Mount Pleasant,76500,121800,159.22,33.1733,-94.9695
4625,CA,California,91302,Calabasas,543400,1329300,244.63,34.1419,-118.6641
4626,KY,Kentucky,41071,Newport,63500,111900,176.22,39.0563,-84.4787
4627,NY,New York,14220,Buffalo,61300,134400,219.25,42.8441,-78.8182
4628,NY,New York,14623,Henrietta,85600,130500,152.45,43.0834,-77.6344
4629,GA,Georgia,31906,Columbus,62800,68600,109.24,32.4638,-84.9484
4630,AR,Arkansas,71909,Hot Springs Village,131500,179500,136.5,34.6484,-92.983
4631,TX,Texas,75119,Ennis,78700,156600,198.98,32.3321,-96.6224
4632,OR,Oregon,97470,Roseburg,93100,195500,209.99,43.2297,-123.2343
4633,FL,Florida,34103,Naples,328600,770900,234.6,26.1917,-81.8039
4634,TX,Texas,75001,Addison,204300,337400,165.15,32.96,-96.8385
4635,CA,California,92394,Victorville,106000,246600,232.64,34.5563,-117.3528
4636,IN,Indiana,46052,Lebanon,100800,154000,152.78,40.0449,-86.4641
4637,CA,California,90680,Stanton,163800,513700,313.61,33.7991,-117.9956
4638,OH,Ohio,44446,Niles,69600,70300,101.01,41.1824,-80.7558
4639,MO,Missouri,64052,Independence,64900,91900,141.6,39.075,-94.4499
4640,GA,Georgia,30291,Union City,110700,125200,113.1,33.5832,-84.5499
4641,SC,South Carolina,29303,Spartanburg,65200,90200,138.34,34.9803,-81.9168
4642,MI,Michigan,48083,Troy,170500,239000,140.18,42.5597,-83.1138
4643,WV,West Virginia,25705,Huntington,66500,103900,156.24,38.4096,-82.369
4644,MA,Massachusetts,1867,Reading,273700,580900,212.24,42.528,-71.109
4645,UT,Utah,84058,Orem,147200,316100,214.74,40.2818,-111.7209
4646,CA,California,95131,San Jose,362800,1116300,307.69,37.3864,-121.88
4647,NC,North Carolina,28352,Laurinburg,64100,82200,128.24,34.7599,-79.4673
4648,IN,Indiana,46845,Fort Wayne,146600,239100,163.1,41.1958,-85.1191
4649,CT,Connecticut,6451,Meriden,107800,164900,152.97,41.5401,-72.8189
4650,TX,Texas,75662,Kilgore,66200,129600,195.77,32.3836,-94.8653
4651,TX,Texas,79706,Midland,126700,312700,246.8,31.8816,-102.0134
4652,OH,Ohio,44024,Chardon,159100,234900,147.64,41.5719,-81.2056
4653,WI,Wisconsin,53027,Hartford,133300,232800,174.64,43.3157,-88.3707
4654,WA,Washington,98671,Washougal,166400,399100,239.84,45.5959,-122.3104
4655,CT,Connecticut,6877,Ridgefield,436100,597900,137.1,41.2977,-73.4973
4656,IN,Indiana,47250,Madison,79700,133300,167.25,38.7649,-85.407
4657,LA,Louisiana,71220,Bastrop,46900,80900,172.49,32.7894,-91.9078
4658,CA,California,91932,Imperial Beach,163300,606000,371.1,32.5783,-117.1148
4659,OH,Ohio,44406,Canfield,135900,186900,137.53,41.0293,-80.7564
4660,TX,Texas,77033,Houston,47700,100000,209.64,29.6686,-95.3382
4661,FL,Florida,33470,Loxahatchee Groves,122900,351700,286.17,26.7383,-80.276
4662,UT,Utah,84105,Salt Lake City,184800,457200,247.4,40.7372,-111.8581
4663,CA,California,95358,Modesto,106100,272800,257.12,37.6237,-121.0438
4664,WA,Washington,98664,Vancouver,135000,306800,227.26,45.6231,-122.5767
4665,VA,Virginia,22150,Springfield,182900,462500,252.87,38.7797,-77.1866
4666,MD,Maryland,20705,Beltsville,149000,334600,224.56,39.0455,-76.9242
4667,VA,Virginia,23324,Chesapeake,75000,164300,219.07,36.8056,-76.2666
4668,TX,Texas,78599,Weslaco,67700,88300,130.43,26.1595,-97.9908
4669,IL,Illinois,60538,Montgomery,135100,187300,138.64,41.7177,-88.332
4670,TX,Texas,79932,El Paso,111100,175300,157.79,31.8623,-106.5932
4671,WA,Washington,98178,Bryn Mawr-Skyway,176200,435100,246.94,47.4924,-122.2359
4672,TN,Tennessee,37865,Seymour,95900,182900,190.72,35.87,-83.7495
4673,KS,Kansas,66109,Kansas City,112700,194300,172.4,39.1434,-94.7856
4674,NJ,New Jersey,8619,Hamilton,134200,235200,175.26,40.2418,-74.6962
4675,NC,North Carolina,27607,Raleigh,204700,405500,198.09,35.8014,-78.6877
4676,NH,New Hampshire,3867,Rochester,86100,181300,210.57,43.3045,-70.9756
4677,VA,Virginia,22182,Vienna,363100,849000,233.82,38.928,-77.2649
4678,TX,Texas,77345,Houston,197800,292700,147.98,30.0336,-95.261
4679,UT,Utah,84094,Sandy,161400,356600,220.94,40.5688,-111.8617
4680,TN,Tennessee,37405,Chattanooga,89600,248200,277.01,35.0768,-85.3082
4681,OH,Ohio,45177,Wilmington,106400,154700,145.39,39.4488,-83.8417
4682,NY,New York,10471,New York,374500,931500,248.73,40.9011,-73.9053
4683,WA,Washington,98292,Stanwood,204300,430500,210.72,48.2011,-122.378
4684,TX,Texas,77478,Sugar Land,186400,310400,166.52,29.6196,-95.607
4685,OH,Ohio,45066,Springboro,144100,257200,178.49,39.563,-84.2288
4686,CT,Connecticut,6610,Bridgeport,80800,159200,197.03,41.2005,-73.1688
4687,FL,Florida,32763,Orange City,62400,161000,258.01,28.9453,-81.2995
4688,OH,Ohio,43623,Toledo,101700,117300,115.34,41.708,-83.6434
4689,VA,Virginia,22043,Falls Church,207500,634900,305.98,38.8994,-77.1895
4690,TN,Tennessee,37914,Knoxville,59100,106500,180.2,35.9918,-83.8496
4691,NY,New York,11763,Medford,144600,308000,213,40.8174,-72.9852
4692,AZ,Arizona,85303,Glendale,107000,204500,191.12,33.5262,-112.2149
4693,IA,Iowa,52245,Iowa City,120200,227600,189.35,41.6649,-91.5151
4694,WA,Washington,99203,Spokane,122700,298600,243.36,47.6294,-117.4041
4695,WA,Washington,98028,Kenmore,245900,665800,270.76,47.7542,-122.2475
4696,TX,Texas,76034,Colleyville,300200,510500,170.05,32.8872,-97.146
4697,TX,Texas,79118,Amarillo,87500,179800,205.49,35.0763,-101.8349
4698,PA,Pennsylvania,19428,Conshohocken,125500,329400,262.47,40.0825,-75.3044
4699,CO,Colorado,80212,Denver,163800,526200,321.25,39.7683,-105.0493
4700,IL,Illinois,60013,Cary,176800,232900,131.73,42.2196,-88.2426
4701,WA,Washington,98074,Sammamish,346700,899700,259.5,47.6254,-122.0462
4702,FL,Florida,33480,Palm Beach,234800,731400,311.5,26.7206,-80.0388
4703,AZ,Arizona,85306,Glendale,111400,240400,215.8,33.6239,-112.1776
4704,OH,Ohio,45224,Cincinnati,94700,114200,120.59,39.1991,-84.5251
4705,MA,Massachusetts,2180,Stoneham,236900,531400,224.31,42.4828,-71.0978
4706,FL,Florida,34638,Land O Lakes,143700,256300,178.36,28.2478,-82.4962
4707,OH,Ohio,45242,Blue Ash,190500,359000,188.45,39.2447,-84.3455
4708,OH,Ohio,45102,Amelia,124500,168900,135.66,39.0211,-84.2112
4709,CA,California,94580,San Lorenzo,226000,650500,287.83,37.6787,-122.1295
4710,NC,North Carolina,28120,Mount Holly,119600,186000,155.52,35.3119,-81.0306
4711,AL,Alabama,35010,Alexander City,64800,95100,146.76,32.9164,-85.9368
4712,CA,California,94704,Berkeley,350800,1048100,298.77,37.8664,-122.257
4713,LA,Louisiana,71303,Alexandria,111300,177900,159.84,31.3048,-92.5089
4714,FL,Florida,34613,North Weeki Wachee,61800,187500,303.4,28.5466,-82.5213
4715,VA,Virginia,20190,Reston,153900,424000,275.5,38.9615,-77.3418
4716,FL,Florida,32809,Sky Lake,79700,188000,235.88,28.4637,-81.3948
4717,MO,Missouri,63401,Hannibal,68800,113300,164.68,39.7064,-91.3839
4718,FL,Florida,32750,Longwood,114100,249700,218.84,28.712,-81.3552
4719,NH,New Hampshire,3833,Exeter,178400,365600,204.93,42.9815,-70.9478
4720,IA,Iowa,52803,Davenport,71500,123300,172.45,41.5385,-90.5613
4721,TX,Texas,78211,San Antonio,53400,93800,175.66,29.3499,-98.5638
4722,AR,Arkansas,72901,Fort Smith,51000,80200,157.25,35.3653,-94.411
4723,OH,Ohio,44306,Akron,53100,42100,79.28,41.0479,-81.4916
4724,IL,Illinois,60706,Norridge,204300,279500,136.81,41.9643,-87.8162
4725,TX,Texas,77803,Bryan,67900,124200,182.92,30.6913,-96.3714
4726,CA,California,94947,Novato,364800,808000,221.49,38.0973,-122.5837
4727,IL,Illinois,60561,Darien,211000,316500,150,41.7434,-87.9805
4728,WA,Washington,98407,Tacoma,163100,396400,243.04,47.2825,-122.5039
4729,NY,New York,14020,Batavia,70400,107700,152.98,43.0003,-78.1929
4730,MI,Michigan,49428,Jenison,128700,197900,153.77,42.9104,-85.8276
4731,ID,Idaho,83221,Blackfoot,84600,195800,231.44,43.1943,-112.3615
4732,OH,Ohio,43160,Washington Court House,80000,114800,143.5,39.537,-83.455
4733,CA,California,93662,Selma,97600,219100,224.49,36.5695,-119.617
4734,FL,Florida,32931,Cocoa Beach,117300,308400,262.92,28.3325,-80.6121
4735,NH,New Hampshire,3053,Londonderry,154800,333700,215.57,42.8656,-71.3772
4736,MO,Missouri,63090,Washington,119200,187100,156.96,38.5459,-91.0193
4737,CA,California,92337,Fontana,130300,382000,293.17,34.0498,-117.4706
4738,VA,Virginia,22485,King George,134900,266100,197.26,38.2811,-77.126
4739,AL,Alabama,35022,Bessemer,121400,168800,139.04,33.3224,-86.9657
4740,WY,Wyoming,82718,Gillette,162600,283700,174.48,43.9282,-105.5492
4741,WA,Washington,98310,Bremerton,111800,285400,255.28,47.6019,-122.6299
4742,MN,Minnesota,55744,Grand Rapids,81400,165400,203.19,47.2348,-93.5115
4743,RI,Rhode Island,2907,Providence,78100,182100,233.16,41.7971,-71.4255
4744,PA,Pennsylvania,18944,Perkasie,172600,316900,183.6,40.3765,-75.2648
4745,MO,Missouri,64050,Independence,68200,97300,142.67,39.0983,-94.4111
4746,FL,Florida,34292,Venice,136000,311700,229.19,27.09,-82.37
4747,TX,Texas,79602,Abilene,85500,167800,196.26,32.4178,-99.7214
4748,FL,Florida,32444,Lynn Haven,104500,212100,202.97,30.2362,-85.6467
4749,CA,California,91301,Agoura Hills,348200,852100,244.72,34.1227,-118.7573
4750,NV,Nevada,89120,Las Vegas,132500,271100,204.6,36.0914,-115.0885
4751,CA,California,94803,El Sobrante,227900,594500,260.86,37.9693,-122.2901
4752,WA,Washington,98532,Chehalis,127600,262000,205.33,46.6382,-122.9658
4753,MA,Massachusetts,2021,Canton,276600,545700,197.29,42.1645,-71.1355
4754,KY,Kentucky,40741,London,67900,121200,178.5,37.1549,-84.0961
4755,WI,Wisconsin,53045,Brookfield,219100,331000,151.07,43.0668,-88.1469
4756,KY,Kentucky,40342,Lawrenceburg,89700,149700,166.89,38.0189,-84.9299
4757,MA,Massachusetts,2346,Middleborough,164200,339200,206.58,41.8884,-70.893
4758,CA,California,90814,Long Beach,241700,749100,309.93,33.7716,-118.148
4759,CA,California,92354,Loma Linda,162300,432000,266.17,34.0528,-117.2513
4760,WA,Washington,98275,Mukilteo,257800,598500,232.16,47.9199,-122.3019
4761,FL,Florida,32413,Panama City Beach,141900,294500,207.54,30.3105,-85.9106
4762,MO,Missouri,64836,Carthage,68100,115500,169.6,37.1597,-94.3112
4763,FL,Florida,33606,Tampa,158500,554400,349.78,27.9475,-82.4584
4764,MI,Michigan,48346,Clarkston,172800,229700,132.93,42.7239,-83.4232
4765,CA,California,90210,Beverly Hills,1309600,4935600,376.88,34.0901,-118.4065
4766,NE,Nebraska,68510,Lincoln,95500,162500,170.16,40.8063,-96.6545
4767,PA,Pennsylvania,17015,South Middleton,122000,228000,186.89,40.1772,-77.2312
4768,OH,Ohio,44236,Hudson,219700,336100,152.98,41.2458,-81.4367
4769,MI,Michigan,48371,Oxford,150700,264100,175.25,42.8223,-83.2829
4770,KS,Kansas,66216,Shawnee,154200,262600,170.3,39.0417,-94.7202
4771,WI,Wisconsin,54235,Sturgeon Bay,119900,179900,150.04,44.8438,-87.3753
4772,MI,Michigan,49534,Walker,133100,212100,159.35,43.0141,-85.7543
4773,IN,Indiana,46321,Munster,122000,243800,199.84,41.5544,-87.5011
4774,WA,Washington,99224,Spokane,132700,327500,246.8,47.6289,-117.5513
4775,IL,Illinois,60560,Yorkville,174300,250900,143.95,41.6387,-88.4438
4776,NC,North Carolina,27263,Archdale,88100,114400,129.85,35.9359,-79.9395
4777,OH,Ohio,44139,Solon,225700,284900,126.23,41.3866,-81.4421
4778,CA,California,90249,Gardena,179800,567300,315.52,33.8998,-118.3199
4779,NC,North Carolina,28712,Brevard,105500,219100,207.68,35.2208,-82.7404
4780,PA,Pennsylvania,15090,Wexford,182800,360000,196.94,40.612,-80.0649
4781,OK,Oklahoma,73064,Mustang,89600,169300,188.95,35.3885,-97.7309
4782,FL,Florida,32926,Cocoa,83300,205800,247.06,28.391,-80.787
4783,MO,Missouri,65810,Springfield,151900,208200,137.06,37.1136,-93.2896
4784,FL,Florida,33144,Miami,131100,352100,268.57,25.7626,-80.3096
4785,OH,Ohio,44305,Akron,67500,62400,92.44,41.076,-81.4644
4786,OK,Oklahoma,73701,Enid,29400,50700,172.45,36.4028,-97.8623
4787,CA,California,91792,West Covina,177700,552100,310.69,34.0229,-117.8975
4788,FL,Florida,33444,Delray Beach,88400,247600,280.09,26.4564,-80.0793
4789,IL,Illinois,60459,Burbank,133700,185000,138.37,41.7447,-87.7699
4790,TX,Texas,76208,Denton,168800,283600,168.01,33.2117,-97.0612
4791,FL,Florida,33602,Tampa,76200,321700,422.18,27.9614,-82.4597
4792,TX,Texas,76541,Killeen,66500,59000,88.72,31.1164,-97.7278
4793,TN,Tennessee,37774,Loudon,119400,239100,200.25,35.7292,-84.3436
4794,CA,California,94030,Millbrae,572900,1697300,296.26,37.6004,-122.402
4795,AZ,Arizona,85388,Surprise,146300,261300,178.61,33.6134,-112.4512
4796,NV,Nevada,89156,Las Vegas,117700,224800,190.99,36.2034,-115.0364
4797,MO,Missouri,63141,Creve Coeur,277000,471800,170.32,38.6565,-90.4542
4798,IL,Illinois,60108,Bloomingdale,202100,293100,145.03,41.9483,-88.0782
4799,LA,Louisiana,70002,Metairie,158800,258900,163.04,30.0098,-90.163
4800,OK,Oklahoma,73008,Bethany,64800,116400,179.63,35.5043,-97.6399
4801,IN,Indiana,46952,Marion,76600,94800,123.76,40.5743,-85.6741
4802,NY,New York,11378,New York,222600,700600,314.73,40.7239,-73.8997
4803,UT,Utah,84109,East Millcreek,213400,493700,231.35,40.7043,-111.8142
4804,TN,Tennessee,37091,Lewisburg,69900,130000,185.98,35.4596,-86.7812
4805,OH,Ohio,45255,Cincinnati,142900,220000,153.95,39.0584,-84.3396
4806,RI,Rhode Island,2914,East Providence,107200,226400,211.19,41.8138,-71.3688
4807,NY,New York,10901,Ramapo,269000,469600,174.57,41.1177,-74.1241
4808,MN,Minnesota,55076,Inver Grove Heights,134800,236700,175.59,44.8288,-93.0391
4809,OR,Oregon,97239,Portland,223900,540900,241.58,45.4983,-122.6913
4810,OR,Oregon,97754,Prineville,90300,224900,249.06,44.3045,-120.8336
4811,MA,Massachusetts,2043,Hingham,348600,819900,235.2,42.2245,-70.8911
4812,NY,New York,12533,East Fishkill,201700,337900,167.53,41.5603,-73.7939
4813,WA,Washington,98020,Edmonds,270400,711900,263.28,47.8061,-122.3724
4814,OK,Oklahoma,73507,Lawton,60500,84500,139.67,34.6246,-98.3895
4815,CA,California,95341,Merced,90100,205200,227.75,37.2308,-120.5144
4816,MA,Massachusetts,1602,Worcester,127900,250700,196.01,42.2703,-71.8417
4817,TX,Texas,78148,Universal City,106400,192900,181.3,29.5465,-98.2954
4818,NY,New York,11421,New York,180300,578000,320.58,40.6913,-73.8585
4819,MI,Michigan,48088,Warren,138500,163100,117.76,42.5164,-82.9832
4820,TX,Texas,77504,Pasadena,101700,189600,186.43,29.6501,-95.1885
4821,NV,Nevada,89169,Las Vegas,95300,192800,202.31,36.1234,-115.1429
4822,PA,Pennsylvania,19438,Harleysville,177700,336200,189.2,40.2659,-75.3883
4823,MA,Massachusetts,2121,Boston,129800,402800,310.32,42.2973,-71.0745
4824,NY,New York,12144,East Greenbush,90500,174400,192.71,42.6359,-73.7219
4825,SC,South Carolina,29016,Blythewood,179700,240400,133.78,34.1911,-80.9758
4826,PA,Pennsylvania,18504,Scranton,57600,68700,119.27,41.4128,-75.6861
4827,CA,California,91784,Upland,268700,665000,247.49,34.141,-117.6581
4828,MI,Michigan,48842,Holt,116000,165600,142.76,42.6394,-84.5242
4829,CA,California,91741,Glendora,266400,721100,270.68,34.1537,-117.8437
4830,NY,New York,11729,Deer Park,175200,366000,208.9,40.7591,-73.3257
4831,CA,California,92841,Garden Grove,199500,623300,312.43,33.7817,-117.9766
4832,OH,Ohio,45208,Cincinnati,203800,395200,193.92,39.1361,-84.4355
4833,AZ,Arizona,85373,Sun City,119100,234600,196.98,33.6588,-112.3214
4834,CA,California,90717,Lomita,246300,678700,275.56,33.7938,-118.3172
4835,CA,California,91411,Los Angeles,205800,735500,357.39,34.1781,-118.4574
4836,PA,Pennsylvania,17356,Windsor,104400,176600,169.16,39.9026,-76.6081
4837,FL,Florida,34234,Sarasota,69200,161500,233.38,27.3688,-82.5268
4838,IN,Indiana,46805,Fort Wayne,63500,92800,146.14,41.0977,-85.1189
4839,OK,Oklahoma,73020,Choctaw,95000,179800,189.26,35.4718,-97.2726
4840,IN,Indiana,47025,Hidden Valley,113000,185800,164.42,39.1401,-84.8658
4841,CA,California,95959,Nevada City,202700,446700,220.37,39.3017,-120.9717
4842,TN,Tennessee,37857,Rogersville,59800,109100,182.44,36.4162,-83.0108
4843,MI,Michigan,48081,Saint Clair Shores,126800,153800,121.29,42.4941,-82.899
4844,VA,Virginia,22556,Stafford,153700,333900,217.24,38.4718,-77.5102
4845,OH,Ohio,45414,Dayton,85300,85100,99.77,39.8285,-84.2024
4846,MO,Missouri,64083,Raymore,145400,221700,152.48,38.8019,-94.4529
4847,CA,California,95841,Sacramento,123200,299400,243.02,38.6627,-121.3406
4848,UT,Utah,84092,Sandy,250000,499500,199.8,40.5834,-111.7467
4849,OR,Oregon,97058,The Dalles,106600,245900,230.68,45.5995,-121.1905
4850,CA,California,95354,Modesto,97900,254900,260.37,37.6409,-120.9749
4851,VA,Virginia,22406,Fredericksburg,165700,349600,210.98,38.3796,-77.5349
4852,NC,North Carolina,27537,Henderson,89000,134000,150.56,36.36,-78.3906
4853,MO,Missouri,64506,Saint Joseph,117100,175100,149.53,39.7893,-94.8043
4854,TX,Texas,77061,Houston,84900,171200,201.65,29.6652,-95.279
4855,TN,Tennessee,38242,Paris,62000,95200,153.55,36.3005,-88.3093
4856,AZ,Arizona,85250,Scottsdale,148500,369400,248.75,33.5218,-111.9049
4857,CA,California,90710,Los Angeles,225200,589200,261.63,33.797,-118.2991
4858,PA,Pennsylvania,15122,West Mifflin,65300,102300,156.66,40.3634,-79.8664
4859,MI,Michigan,48134,Flat Rock,145300,210500,144.87,42.1055,-83.2795
4860,IL,Illinois,60178,Sycamore,135600,193900,142.99,41.9911,-88.6928
4861,OH,Ohio,45322,Englewood,99300,123000,123.87,39.877,-84.3319
4862,WA,Washington,98022,Enumclaw,186000,387700,208.44,47.2665,-122.0314
4863,MD,Maryland,21040,Edgewood,98500,169600,172.18,39.4277,-76.3055
4864,AZ,Arizona,85747,Tucson,131800,220100,167,32.0984,-110.7272
4865,GA,Georgia,30233,Jackson,83700,143100,170.97,33.282,-83.9784
4866,NJ,New Jersey,8052,Maple Shade,101500,178500,175.86,39.9511,-74.9946
4867,FL,Florida,33569,Riverview,113700,241600,212.49,27.845,-82.3125
4868,DC,Washington D.C.,20024,Washington,85900,408200,475.2,38.8759,-77.016
4869,IL,Illinois,61081,Sterling,65500,82200,125.5,41.8055,-89.7054
4870,CO,Colorado,80124,Lone Tree,268300,555000,206.86,39.5517,-104.8863
4871,NJ,New Jersey,7869,Randolph,308200,509000,165.15,40.8456,-74.5725
4872,PA,Pennsylvania,15106,Carnegie,79900,142500,178.35,40.4029,-80.0915
4873,OK,Oklahoma,74115,Tulsa,38600,44900,116.32,36.1754,-95.9112
4874,ID,Idaho,83404,Idaho Falls,118100,227300,192.46,43.475,-112.0124
4875,NJ,New Jersey,8037,Hammonton,103900,183700,176.8,39.638,-74.7728
4876,IA,Iowa,50131,Johnston,125800,271300,215.66,41.673,-93.7028
4877,FL,Florida,33774,Largo,100300,239400,238.68,27.8839,-82.8265
4878,NJ,New Jersey,8876,Branchburg,192300,359300,186.84,40.588,-74.6874
4879,FL,Florida,33166,Miami Springs,124600,352500,282.91,25.8301,-80.2926
4880,CA,California,91915,Chula Vista,234500,562000,239.66,32.6315,-116.9408
4881,TX,Texas,76308,Wichita Falls,79200,136200,171.97,33.8633,-98.534
4882,TX,Texas,77385,Conroe,136500,216800,158.83,30.1877,-95.4288
4883,TX,Texas,78735,Austin,346700,494100,142.52,30.249,-97.8414
4884,MA,Massachusetts,1104,Springfield,72700,147600,203.03,42.1288,-72.5778
4885,MA,Massachusetts,1832,Haverhill,152300,290900,191,42.7792,-71.1095
4886,VA,Virginia,20136,Bristow,224900,472100,209.92,38.7343,-77.5474
4887,WI,Wisconsin,53913,Baraboo,114500,167700,146.46,43.4825,-89.7462
4888,MI,Michigan,48420,Vienna,92000,123000,133.7,43.1779,-83.7249
4889,MI,Michigan,49770,Petoskey,152200,186200,122.34,45.3559,-84.9133
4890,IL,Illinois,60053,Morton Grove,216200,298400,138.02,42.0431,-87.7899
4891,SC,South Carolina,29360,Laurens,62200,95900,154.18,34.499,-82.0143
4892,NC,North Carolina,28532,Havelock,85300,125000,146.54,34.8968,-76.89
4893,RI,Rhode Island,2905,Providence,91800,211900,230.83,41.7845,-71.3959
